currency,date,value
aud,2005-12-01,1.5852
aud,2005-12-02,1.572
aud,2005-12-05,1.5698
aud,2005-12-06,1.5644
aud,2005-12-07,1.5686
aud,2005-12-08,1.5762
aud,2005-12-09,1.5709
aud,2005-12-12,1.5831
aud,2005-12-13,1.5822
aud,2005-12-14,1.5892
aud,2005-12-15,1.6026
aud,2005-12-16,1.6122
aud,2005-12-19,1.611
aud,2005-12-20,1.6181
aud,2005-12-21,1.6184
aud,2005-12-22,1.6171
aud,2005-12-23,1.627
aud,2005-12-27,1.6261
aud,2005-12-28,1.632
aud,2005-12-29,1.6197
aud,2005-12-30,1.6109
aud,2006-01-02,1.6125
aud,2006-01-03,1.6145
aud,2006-01-04,1.6243
aud,2006-01-05,1.6206
aud,2006-01-06,1.6174
aud,2006-01-09,1.6077
aud,2006-01-10,1.6045
aud,2006-01-11,1.6061
aud,2006-01-12,1.6059
aud,2006-01-13,1.604
aud,2006-01-16,1.6066
aud,2006-01-17,1.6045
aud,2006-01-18,1.6181
aud,2006-01-19,1.6217
aud,2006-01-20,1.6129
aud,2006-01-23,1.6287
aud,2006-01-24,1.6363
aud,2006-01-25,1.6273
aud,2006-01-26,1.6223
aud,2006-01-27,1.6188
aud,2006-01-30,1.6118
aud,2006-01-31,1.607
aud,2006-02-01,1.6042
aud,2006-02-02,1.6029
aud,2006-02-03,1.6037
aud,2006-02-06,1.6051
aud,2006-02-07,1.6123
aud,2006-02-08,1.6195
aud,2006-02-09,1.6212
aud,2006-02-10,1.614
aud,2006-02-13,1.6125
aud,2006-02-14,1.6139
aud,2006-02-15,1.6042
aud,2006-02-16,1.609
aud,2006-02-17,1.6119
aud,2006-02-20,1.6108
aud,2006-02-21,1.6116
aud,2006-02-22,1.6162
aud,2006-02-23,1.612
aud,2006-02-24,1.6062
aud,2006-02-27,1.6072
aud,2006-02-28,1.6051
aud,2006-03-01,1.6047
aud,2006-03-02,1.5974
aud,2006-03-03,1.6123
aud,2006-03-06,1.6169
aud,2006-03-07,1.618
aud,2006-03-08,1.6227
aud,2006-03-09,1.6194
aud,2006-03-10,1.6217
aud,2006-03-13,1.6284
aud,2006-03-14,1.6301
aud,2006-03-15,1.6277
aud,2006-03-16,1.6389
aud,2006-03-17,1.6669
aud,2006-03-20,1.6921
aud,2006-03-21,1.6903
aud,2006-03-22,1.6859
aud,2006-03-23,1.6783
aud,2006-03-24,1.6894
aud,2006-03-27,1.6999
aud,2006-03-28,1.6992
aud,2006-03-29,1.706
aud,2006-03-30,1.6962
aud,2006-03-31,1.6997
aud,2006-04-03,1.6828
aud,2006-04-04,1.6951
aud,2006-04-05,1.6921
aud,2006-04-06,1.6799
aud,2006-04-07,1.6653
aud,2006-04-10,1.6616
aud,2006-04-11,1.656
aud,2006-04-12,1.6582
aud,2006-04-13,1.6634
aud,2006-04-18,1.66
aud,2006-04-19,1.6596
aud,2006-04-20,1.6594
aud,2006-04-21,1.6623
aud,2006-04-24,1.6562
aud,2006-04-25,1.6636
aud,2006-04-26,1.6623
aud,2006-04-27,1.6546
aud,2006-04-28,1.6599
aud,2006-05-02,1.661
aud,2006-05-03,1.6417
aud,2006-05-04,1.6393
aud,2006-05-05,1.6482
aud,2006-05-08,1.6515
aud,2006-05-09,1.6515
aud,2006-05-10,1.6483
aud,2006-05-11,1.6484
aud,2006-05-12,1.6609
aud,2006-05-15,1.6791
aud,2006-05-16,1.6822
aud,2006-05-17,1.671
aud,2006-05-18,1.6739
aud,2006-05-19,1.6787
aud,2006-05-22,1.6991
aud,2006-05-23,1.6996
aud,2006-05-24,1.7023
aud,2006-05-25,1.6862
aud,2006-05-26,1.6884
aud,2006-05-29,1.6812
aud,2006-05-30,1.6848
aud,2006-05-31,1.6953
aud,2006-06-01,1.7081
aud,2006-06-02,1.7151
aud,2006-06-05,1.7254
aud,2006-06-06,1.7253
aud,2006-06-07,1.726
aud,2006-06-08,1.71
aud,2006-06-09,1.6902
aud,2006-06-12,1.6856
aud,2006-06-13,1.697
aud,2006-06-14,1.7004
aud,2006-06-15,1.7078
aud,2006-06-16,1.7054
aud,2006-06-19,1.706
aud,2006-06-20,1.7017
aud,2006-06-21,1.7181
aud,2006-06-22,1.7112
aud,2006-06-23,1.7096
aud,2006-06-26,1.7157
aud,2006-06-27,1.717
aud,2006-06-28,1.7228
aud,2006-06-29,1.718
aud,2006-06-30,1.7117
aud,2006-07-03,1.7214
aud,2006-07-04,1.715
aud,2006-07-05,1.7172
aud,2006-07-06,1.7157
aud,2006-07-07,1.7095
aud,2006-07-10,1.7039
aud,2006-07-11,1.6945
aud,2006-07-12,1.688
aud,2006-07-13,1.6827
aud,2006-07-14,1.6806
aud,2006-07-17,1.6753
aud,2006-07-18,1.6684
aud,2006-07-19,1.6766
aud,2006-07-20,1.6829
aud,2006-07-21,1.6833
aud,2006-07-24,1.6773
aud,2006-07-25,1.6727
aud,2006-07-26,1.6599
aud,2006-07-27,1.6671
aud,2006-07-28,1.6652
aud,2006-07-31,1.6672
aud,2006-08-01,1.6754
aud,2006-08-02,1.6711
aud,2006-08-03,1.6772
aud,2006-08-04,1.6817
aud,2006-08-07,1.6863
aud,2006-08-08,1.6894
aud,2006-08-09,1.6846
aud,2006-08-10,1.6706
aud,2006-08-11,1.6638
aud,2006-08-14,1.6692
aud,2006-08-15,1.6703
aud,2006-08-16,1.6733
aud,2006-08-17,1.6808
aud,2006-08-18,1.6879
aud,2006-08-21,1.692
aud,2006-08-22,1.6804
aud,2006-08-23,1.6735
aud,2006-08-24,1.6794
aud,2006-08-25,1.6797
aud,2006-08-28,1.6895
aud,2006-08-29,1.6773
aud,2006-08-30,1.679
aud,2006-08-31,1.681
aud,2006-09-01,1.6753
aud,2006-09-04,1.668
aud,2006-09-05,1.6647
aud,2006-09-06,1.6672
aud,2006-09-07,1.6728
aud,2006-09-08,1.6777
aud,2006-09-11,1.6872
aud,2006-09-12,1.687
aud,2006-09-13,1.6885
aud,2006-09-14,1.6839
aud,2006-09-15,1.6853
aud,2006-09-18,1.6821
aud,2006-09-19,1.6802
aud,2006-09-20,1.6844
aud,2006-09-21,1.6856
aud,2006-09-22,1.7013
aud,2006-09-25,1.6987
aud,2006-09-26,1.6859
aud,2006-09-27,1.6915
aud,2006-09-28,1.6959
aud,2006-09-29,1.6992
aud,2006-10-02,1.7042
aud,2006-10-03,1.7052
aud,2006-10-04,1.7049
aud,2006-10-05,1.7019
aud,2006-10-06,1.6969
aud,2006-10-09,1.6927
aud,2006-10-10,1.6853
aud,2006-10-11,1.683
aud,2006-10-12,1.6723
aud,2006-10-13,1.6689
aud,2006-10-16,1.6623
aud,2006-10-17,1.6616
aud,2006-10-18,1.6618
aud,2006-10-19,1.6603
aud,2006-10-20,1.6607
aud,2006-10-23,1.6555
aud,2006-10-24,1.657
aud,2006-10-25,1.6561
aud,2006-10-26,1.66
aud,2006-10-27,1.6561
aud,2006-10-30,1.6542
aud,2006-10-31,1.6509
aud,2006-11-01,1.648
aud,2006-11-02,1.6511
aud,2006-11-03,1.6527
aud,2006-11-06,1.6507
aud,2006-11-07,1.65
aud,2006-11-08,1.6601
aud,2006-11-09,1.6689
aud,2006-11-10,1.6755
aud,2006-11-13,1.6796
aud,2006-11-14,1.6765
aud,2006-11-15,1.6733
aud,2006-11-16,1.668
aud,2006-11-17,1.6706
aud,2006-11-20,1.6687
aud,2006-11-21,1.6646
aud,2006-11-22,1.6669
aud,2006-11-23,1.6725
aud,2006-11-24,1.6817
aud,2006-11-27,1.6848
aud,2006-11-28,1.6861
aud,2006-11-29,1.68
aud,2006-11-30,1.6753
aud,2006-12-01,1.6778
aud,2006-12-04,1.6904
aud,2006-12-05,1.6946
aud,2006-12-06,1.6892
aud,2006-12-07,1.6827
aud,2006-12-08,1.6823
aud,2006-12-11,1.6835
aud,2006-12-12,1.685
aud,2006-12-13,1.6811
aud,2006-12-14,1.6848
aud,2006-12-15,1.6803
aud,2006-12-18,1.6779
aud,2006-12-19,1.6824
aud,2006-12-20,1.682
aud,2006-12-21,1.6785
aud,2006-12-22,1.6792
aud,2006-12-27,1.6765
aud,2006-12-28,1.6699
aud,2006-12-29,1.6691
aud,2007-01-02,1.6694
aud,2007-01-03,1.6645
aud,2007-01-04,1.6681
aud,2007-01-05,1.6697
aud,2007-01-08,1.6675
aud,2007-01-09,1.6675
aud,2007-01-10,1.6664
aud,2007-01-11,1.6573
aud,2007-01-12,1.6544
aud,2007-01-15,1.6503
aud,2007-01-16,1.6511
aud,2007-01-17,1.6429
aud,2007-01-18,1.6423
aud,2007-01-19,1.6453
aud,2007-01-22,1.6382
aud,2007-01-23,1.6436
aud,2007-01-24,1.6631
aud,2007-01-25,1.6639
aud,2007-01-26,1.6684
aud,2007-01-29,1.6728
aud,2007-01-30,1.679
aud,2007-01-31,1.6786
aud,2007-02-01,1.6782
aud,2007-02-02,1.6821
aud,2007-02-05,1.6683
aud,2007-02-06,1.6674
aud,2007-02-07,1.6695
aud,2007-02-08,1.6669
aud,2007-02-09,1.6751
aud,2007-02-12,1.6745
aud,2007-02-13,1.6811
aud,2007-02-14,1.6734
aud,2007-02-15,1.6721
aud,2007-02-16,1.6705
aud,2007-02-19,1.6718
aud,2007-02-20,1.6709
aud,2007-02-21,1.664
aud,2007-02-22,1.661
aud,2007-02-23,1.663
aud,2007-02-26,1.6614
aud,2007-02-27,1.6695
aud,2007-02-28,1.6761
aud,2007-03-01,1.6814
aud,2007-03-02,1.6806
aud,2007-03-05,1.6897
aud,2007-03-06,1.6951
aud,2007-03-07,1.6867
aud,2007-03-08,1.689
aud,2007-03-09,1.6889
aud,2007-03-12,1.6833
aud,2007-03-13,1.6793
aud,2007-03-14,1.6838
aud,2007-03-15,1.679
aud,2007-03-16,1.6757
aud,2007-03-19,1.6633
aud,2007-03-20,1.662
aud,2007-03-21,1.659
aud,2007-03-22,1.6542
aud,2007-03-23,1.6519
aud,2007-03-26,1.6456
aud,2007-03-27,1.649
aud,2007-03-28,1.6532
aud,2007-03-29,1.6506
aud,2007-03-30,1.6484
aud,2007-04-02,1.6371
aud,2007-04-03,1.6409
aud,2007-04-04,1.6413
aud,2007-04-05,1.6351
aud,2007-04-10,1.6283
aud,2007-04-11,1.6263
aud,2007-04-12,1.6304
aud,2007-04-13,1.6249
aud,2007-04-16,1.6249
aud,2007-04-17,1.6215
aud,2007-04-18,1.6291
aud,2007-04-19,1.6336
aud,2007-04-20,1.629
aud,2007-04-23,1.6277
aud,2007-04-24,1.6424
aud,2007-04-25,1.6405
aud,2007-04-26,1.6409
aud,2007-04-27,1.6423
aud,2007-04-30,1.6427
aud,2007-05-02,1.645
aud,2007-05-03,1.6496
aud,2007-05-04,1.6562
aud,2007-05-07,1.6483
aud,2007-05-08,1.6355
aud,2007-05-09,1.6331
aud,2007-05-10,1.6258
aud,2007-05-11,1.624
aud,2007-05-14,1.6276
aud,2007-05-15,1.6279
aud,2007-05-16,1.636
aud,2007-05-17,1.6421
aud,2007-05-18,1.6401
aud,2007-05-21,1.6408
aud,2007-05-22,1.6363
aud,2007-05-23,1.6336
aud,2007-05-24,1.6351
aud,2007-05-25,1.6399
aud,2007-05-28,1.6413
aud,2007-05-29,1.6473
aud,2007-05-30,1.639
aud,2007-05-31,1.6269
aud,2007-06-01,1.6214
aud,2007-06-04,1.6177
aud,2007-06-05,1.6122
aud,2007-06-06,1.6053
aud,2007-06-07,1.5926
aud,2007-06-08,1.587
aud,2007-06-11,1.5849
aud,2007-06-12,1.5845
aud,2007-06-13,1.5829
aud,2007-06-14,1.5937
aud,2007-06-15,1.5922
aud,2007-06-18,1.5931
aud,2007-06-19,1.5876
aud,2007-06-20,1.5851
aud,2007-06-21,1.5819
aud,2007-06-22,1.5847
aud,2007-06-25,1.585
aud,2007-06-26,1.5849
aud,2007-06-27,1.5965
aud,2007-06-28,1.5918
aud,2007-06-29,1.5885
aud,2007-07-02,1.5859
aud,2007-07-03,1.5902
aud,2007-07-04,1.5875
aud,2007-07-05,1.5854
aud,2007-07-06,1.5875
aud,2007-07-09,1.5832
aud,2007-07-10,1.5876
aud,2007-07-11,1.5963
aud,2007-07-12,1.5967
aud,2007-07-13,1.5879
aud,2007-07-16,1.5774
aud,2007-07-17,1.5755
aud,2007-07-18,1.5702
aud,2007-07-19,1.5722
aud,2007-07-20,1.5676
aud,2007-07-23,1.5645
aud,2007-07-24,1.5631
aud,2007-07-25,1.5536
aud,2007-07-26,1.5561
aud,2007-07-27,1.5839
aud,2007-07-30,1.6121
aud,2007-07-31,1.5951
aud,2007-08-01,1.6049
aud,2007-08-02,1.596
aud,2007-08-03,1.5985
aud,2007-08-06,1.613
aud,2007-08-07,1.6141
aud,2007-08-08,1.6039
aud,2007-08-09,1.6058
aud,2007-08-10,1.6219
aud,2007-08-13,1.6183
aud,2007-08-14,1.6184
aud,2007-08-15,1.6381
aud,2007-08-16,1.7072
aud,2007-08-17,1.7213
aud,2007-08-20,1.6791
aud,2007-08-21,1.682
aud,2007-08-22,1.6752
aud,2007-08-23,1.6554
aud,2007-08-24,1.6581
aud,2007-08-27,1.6425
aud,2007-08-28,1.6552
aud,2007-08-29,1.6713
aud,2007-08-30,1.6677
aud,2007-08-31,1.6692
aud,2007-09-03,1.6592
aud,2007-09-04,1.6466
aud,2007-09-05,1.6553
aud,2007-09-06,1.6571
aud,2007-09-07,1.6564
aud,2007-09-10,1.6757
aud,2007-09-11,1.6715
aud,2007-09-12,1.6613
aud,2007-09-13,1.6565
aud,2007-09-14,1.6499
aud,2007-09-17,1.653
aud,2007-09-18,1.6594
aud,2007-09-19,1.6407
aud,2007-09-20,1.6248
aud,2007-09-21,1.6324
aud,2007-09-24,1.6249
aud,2007-09-25,1.6339
aud,2007-09-26,1.6153
aud,2007-09-27,1.6079
aud,2007-09-28,1.6073
aud,2007-10-01,1.6022
aud,2007-10-02,1.5972
aud,2007-10-03,1.596
aud,2007-10-04,1.5943
aud,2007-10-05,1.5846
aud,2007-10-08,1.568
aud,2007-10-09,1.569
aud,2007-10-10,1.5757
aud,2007-10-11,1.5721
aud,2007-10-12,1.572
aud,2007-10-15,1.5685
aud,2007-10-16,1.5929
aud,2007-10-17,1.5901
aud,2007-10-18,1.6054
aud,2007-10-19,1.5932
aud,2007-10-22,1.612
aud,2007-10-23,1.5948
aud,2007-10-24,1.5833
aud,2007-10-25,1.5813
aud,2007-10-26,1.5734
aud,2007-10-29,1.5652
aud,2007-10-30,1.5688
aud,2007-10-31,1.5658
aud,2007-11-01,1.5626
aud,2007-11-02,1.5696
aud,2007-11-05,1.5765
aud,2007-11-06,1.5695
aud,2007-11-07,1.5703
aud,2007-11-08,1.5783
aud,2007-11-09,1.5993
aud,2007-11-12,1.6516
aud,2007-11-13,1.6294
aud,2007-11-14,1.6308
aud,2007-11-15,1.6425
aud,2007-11-16,1.6399
aud,2007-11-19,1.6456
aud,2007-11-20,1.6657
aud,2007-11-21,1.6952
aud,2007-11-22,1.7011
aud,2007-11-23,1.6968
aud,2007-11-26,1.684
aud,2007-11-27,1.7044
aud,2007-11-28,1.6719
aud,2007-11-29,1.6717
aud,2007-11-30,1.6643
aud,2007-12-03,1.6612
aud,2007-12-04,1.6843
aud,2007-12-05,1.695
aud,2007-12-06,1.6726
aud,2007-12-07,1.6712
aud,2007-12-10,1.6707
aud,2007-12-11,1.6575
aud,2007-12-12,1.6644
aud,2007-12-13,1.6724
aud,2007-12-14,1.6704
aud,2007-12-17,1.6766
aud,2007-12-18,1.6703
aud,2007-12-19,1.6724
aud,2007-12-20,1.672
aud,2007-12-21,1.6613
aud,2007-12-24,1.6527
aud,2007-12-27,1.6624
aud,2007-12-28,1.6731
aud,2007-12-31,1.6757
aud,2008-01-02,1.6673
aud,2008-01-03,1.674
aud,2008-01-04,1.671
aud,2008-01-07,1.6856
aud,2008-01-08,1.6712
aud,2008-01-09,1.661
aud,2008-01-10,1.6611
aud,2008-01-11,1.6545
aud,2008-01-14,1.6555
aud,2008-01-15,1.6533
aud,2008-01-16,1.6806
aud,2008-01-17,1.6642
aud,2008-01-18,1.6697
aud,2008-01-21,1.6734
aud,2008-01-22,1.6876
aud,2008-01-23,1.6883
aud,2008-01-24,1.6763
aud,2008-01-25,1.6652
aud,2008-01-28,1.6703
aud,2008-01-29,1.6641
aud,2008-01-30,1.6654
aud,2008-01-31,1.6682
aud,2008-02-01,1.651
aud,2008-02-04,1.6336
aud,2008-02-05,1.6263
aud,2008-02-06,1.6315
aud,2008-02-07,1.6367
aud,2008-02-08,1.6233
aud,2008-02-11,1.6061
aud,2008-02-12,1.6057
aud,2008-02-13,1.6251
aud,2008-02-14,1.6164
aud,2008-02-15,1.6189
aud,2008-02-18,1.604
aud,2008-02-19,1.5984
aud,2008-02-20,1.6031
aud,2008-02-21,1.6037
aud,2008-02-22,1.6079
aud,2008-02-25,1.6017
aud,2008-02-26,1.6048
aud,2008-02-27,1.6021
aud,2008-02-28,1.6038
aud,2008-02-29,1.6226
aud,2008-03-03,1.6274
aud,2008-03-04,1.6304
aud,2008-03-05,1.6405
aud,2008-03-06,1.6351
aud,2008-03-07,1.6481
aud,2008-03-10,1.6601
aud,2008-03-11,1.6603
aud,2008-03-12,1.6654
aud,2008-03-13,1.6616
aud,2008-03-14,1.6531
aud,2008-03-17,1.7102
aud,2008-03-18,1.6974
aud,2008-03-19,1.6841
aud,2008-03-20,1.7087
aud,2008-03-25,1.7036
aud,2008-03-26,1.7043
aud,2008-03-27,1.7088
aud,2008-03-28,1.7171
aud,2008-03-31,1.7334
aud,2008-04-01,1.7215
aud,2008-04-02,1.7145
aud,2008-04-03,1.7065
aud,2008-04-04,1.711
aud,2008-04-07,1.6977
aud,2008-04-08,1.6968
aud,2008-04-09,1.6941
aud,2008-04-10,1.702
aud,2008-04-11,1.7024
aud,2008-04-14,1.7158
aud,2008-04-15,1.7121
aud,2008-04-16,1.7069
aud,2008-04-17,1.6935
aud,2008-04-18,1.6882
aud,2008-04-21,1.6873
aud,2008-04-22,1.6851
aud,2008-04-23,1.6755
aud,2008-04-24,1.6689
aud,2008-04-25,1.6744
aud,2008-04-28,1.6666
aud,2008-04-29,1.671
aud,2008-04-30,1.6614
aud,2008-05-02,1.6554
aud,2008-05-05,1.6424
aud,2008-05-06,1.6448
aud,2008-05-07,1.6312
aud,2008-05-08,1.6312
aud,2008-05-09,1.6466
aud,2008-05-12,1.6374
aud,2008-05-13,1.6408
aud,2008-05-14,1.6558
aud,2008-05-15,1.6541
aud,2008-05-16,1.632
aud,2008-05-19,1.6325
aud,2008-05-20,1.6294
aud,2008-05-21,1.6346
aud,2008-05-22,1.64
aud,2008-05-23,1.6376
aud,2008-05-26,1.642
aud,2008-05-27,1.6371
aud,2008-05-28,1.6339
aud,2008-05-29,1.6214
aud,2008-05-30,1.6212
aud,2008-06-02,1.6243
aud,2008-06-03,1.6272
aud,2008-06-04,1.61
aud,2008-06-05,1.6169
aud,2008-06-06,1.626
aud,2008-06-09,1.6414
aud,2008-06-10,1.6335
aud,2008-06-11,1.6376
aud,2008-06-12,1.6495
aud,2008-06-13,1.6394
aud,2008-06-16,1.6434
aud,2008-06-17,1.6472
aud,2008-06-18,1.6461
aud,2008-06-19,1.6344
aud,2008-06-20,1.6352
aud,2008-06-23,1.6305
aud,2008-06-24,1.6326
aud,2008-06-25,1.6308
aud,2008-06-26,1.6389
aud,2008-06-27,1.6383
aud,2008-06-30,1.6371
aud,2008-07-01,1.6519
aud,2008-07-02,1.6438
aud,2008-07-03,1.6509
aud,2008-07-04,1.628
aud,2008-07-07,1.6363
aud,2008-07-08,1.6476
aud,2008-07-09,1.6502
aud,2008-07-10,1.6357
aud,2008-07-11,1.6423
aud,2008-07-14,1.6369
aud,2008-07-15,1.628
aud,2008-07-16,1.627
aud,2008-07-17,1.6246
aud,2008-07-18,1.6288
aud,2008-07-21,1.626
aud,2008-07-22,1.6284
aud,2008-07-23,1.633
aud,2008-07-24,1.6319
aud,2008-07-25,1.6438
aud,2008-07-28,1.6466
aud,2008-07-29,1.6454
aud,2008-07-30,1.6468
aud,2008-07-31,1.6545
aud,2008-08-01,1.6662
aud,2008-08-04,1.6697
aud,2008-08-05,1.689
aud,2008-08-06,1.692
aud,2008-08-07,1.6986
aud,2008-08-08,1.6885
aud,2008-08-11,1.685
aud,2008-08-12,1.7048
aud,2008-08-13,1.712
aud,2008-08-14,1.701
aud,2008-08-15,1.7031
aud,2008-08-18,1.6837
aud,2008-08-19,1.6931
aud,2008-08-20,1.6924
aud,2008-08-21,1.7011
aud,2008-08-22,1.702
aud,2008-08-25,1.7021
aud,2008-08-26,1.712
aud,2008-08-27,1.7114
aud,2008-08-28,1.7045
aud,2008-08-29,1.7066
aud,2008-09-01,1.7136
aud,2008-09-02,1.7394
aud,2008-09-03,1.7343
aud,2008-09-04,1.7328
aud,2008-09-05,1.7608
aud,2008-09-08,1.7346
aud,2008-09-09,1.7387
aud,2008-09-10,1.7541
aud,2008-09-11,1.7524
aud,2008-09-12,1.7442
aud,2008-09-15,1.7544
aud,2008-09-16,1.7958
aud,2008-09-17,1.7905
aud,2008-09-18,1.7961
aud,2008-09-19,1.7505
aud,2008-09-22,1.7436
aud,2008-09-23,1.7511
aud,2008-09-24,1.7558
aud,2008-09-25,1.7491
aud,2008-09-26,1.7664
aud,2008-09-29,1.7615
aud,2008-09-30,1.7739
aud,2008-10-01,1.7658
aud,2008-10-02,1.7676
aud,2008-10-03,1.78
aud,2008-10-06,1.8218
aud,2008-10-07,1.8785
aud,2008-10-08,2.0022
aud,2008-10-09,1.9503
aud,2008-10-10,2.0538
aud,2008-10-13,2.032
aud,2008-10-14,1.9066
aud,2008-10-15,1.9571
aud,2008-10-16,2.0018
aud,2008-10-17,1.9617
aud,2008-10-20,1.936
aud,2008-10-21,1.928
aud,2008-10-22,1.9073
aud,2008-10-23,1.9372
aud,2008-10-24,2.0506
aud,2008-10-27,2.0396
aud,2008-10-28,2.0037
aud,2008-10-29,1.9672
aud,2008-10-30,1.9204
aud,2008-10-31,1.9247
aud,2008-11-03,1.9102
aud,2008-11-04,1.8554
aud,2008-11-05,1.8609
aud,2008-11-06,1.8773
aud,2008-11-07,1.9096
aud,2008-11-10,1.8641
aud,2008-11-11,1.9028
aud,2008-11-12,1.8992
aud,2008-11-13,1.9596
aud,2008-11-14,1.9301
aud,2008-11-17,1.943
aud,2008-11-18,1.9511
aud,2008-11-19,1.9547
aud,2008-11-20,1.9927
aud,2008-11-21,2.0278
aud,2008-11-24,1.9936
aud,2008-11-25,2.0086
aud,2008-11-26,1.9992
aud,2008-11-27,1.9689
aud,2008-11-28,1.9533
aud,2008-12-01,1.9649
aud,2008-12-02,1.9602
aud,2008-12-03,1.9625
aud,2008-12-04,1.9634
aud,2008-12-05,1.9895
aud,2008-12-08,1.9377
aud,2008-12-09,1.9596
aud,2008-12-10,1.9665
aud,2008-12-11,1.9889
aud,2008-12-12,2.0291
aud,2008-12-15,2.0246
aud,2008-12-16,2.0374
aud,2008-12-17,2.0469
aud,2008-12-18,2.0735
aud,2008-12-19,2.047
aud,2008-12-22,2.0393
aud,2008-12-23,2.0442
aud,2008-12-24,2.054
aud,2008-12-29,2.0595
aud,2008-12-30,2.0435
aud,2008-12-31,2.0274
aud,2009-01-02,1.9884
aud,2009-01-05,1.9189
aud,2009-01-06,1.8727
aud,2009-01-07,1.8831
aud,2009-01-08,1.9357
aud,2009-01-09,1.9371
aud,2009-01-12,1.9478
aud,2009-01-13,1.9874
aud,2009-01-14,1.9769
aud,2009-01-15,1.9818
aud,2009-01-16,1.9611
aud,2009-01-19,1.9628
aud,2009-01-20,1.9662
aud,2009-01-21,1.9937
aud,2009-01-22,1.9799
aud,2009-01-23,1.9836
aud,2009-01-26,1.9773
aud,2009-01-27,1.9884
aud,2009-01-28,1.9815
aud,2009-01-29,1.9942
aud,2009-01-30,2.0115
aud,2009-02-02,2.0318
aud,2009-02-03,2.0113
aud,2009-02-04,2.0006
aud,2009-02-05,1.9772
aud,2009-02-06,1.9407
aud,2009-02-09,1.9257
aud,2009-02-10,1.94
aud,2009-02-11,1.9745
aud,2009-02-12,1.9844
aud,2009-02-13,1.9404
aud,2009-02-16,1.9622
aud,2009-02-17,1.975
aud,2009-02-18,1.9726
aud,2009-02-19,1.9597
aud,2009-02-20,1.9746
aud,2009-02-23,1.9796
aud,2009-02-24,1.9797
aud,2009-02-25,1.9685
aud,2009-02-26,1.959
aud,2009-02-27,1.9891
aud,2009-03-02,1.9869
aud,2009-03-03,1.9619
aud,2009-03-04,1.957
aud,2009-03-05,1.9573
aud,2009-03-06,1.9783
aud,2009-03-09,1.9883
aud,2009-03-10,1.9842
aud,2009-03-11,1.9657
aud,2009-03-12,1.9785
aud,2009-03-13,1.9587
aud,2009-03-16,1.9679
aud,2009-03-17,1.9624
aud,2009-03-18,1.984
aud,2009-03-19,1.9771
aud,2009-03-20,1.9685
aud,2009-03-23,1.9475
aud,2009-03-24,1.9341
aud,2009-03-25,1.931
aud,2009-03-26,1.9349
aud,2009-03-27,1.923
aud,2009-03-30,1.9386
aud,2009-03-31,1.9216
aud,2009-04-01,1.9081
aud,2009-04-02,1.8797
aud,2009-04-03,1.8813
aud,2009-04-06,1.8954
aud,2009-04-07,1.8715
aud,2009-04-08,1.8644
aud,2009-04-09,1.8595
aud,2009-04-14,1.8221
aud,2009-04-15,1.8352
aud,2009-04-16,1.8315
aud,2009-04-17,1.8125
aud,2009-04-20,1.8386
aud,2009-04-21,1.8509
aud,2009-04-22,1.837
aud,2009-04-23,1.8304
aud,2009-04-24,1.8402
aud,2009-04-27,1.8397
aud,2009-04-28,1.8511
aud,2009-04-29,1.8434
aud,2009-04-30,1.8146
aud,2009-05-04,1.803
aud,2009-05-05,1.7998
aud,2009-05-06,1.7917
aud,2009-05-07,1.7591
aud,2009-05-08,1.7702
aud,2009-05-11,1.7835
aud,2009-05-12,1.7858
aud,2009-05-13,1.7883
aud,2009-05-14,1.8115
aud,2009-05-15,1.7924
aud,2009-05-18,1.7776
aud,2009-05-19,1.7563
aud,2009-05-20,1.7655
aud,2009-05-21,1.7861
aud,2009-05-22,1.7832
aud,2009-05-25,1.7924
aud,2009-05-26,1.7949
aud,2009-05-27,1.7773
aud,2009-05-28,1.7753
aud,2009-05-29,1.7671
aud,2009-06-01,1.7552
aud,2009-06-02,1.7443
aud,2009-06-03,1.7414
aud,2009-06-04,1.7732
aud,2009-06-05,1.7606
aud,2009-06-08,1.759
aud,2009-06-09,1.7571
aud,2009-06-10,1.7387
aud,2009-06-11,1.7209
aud,2009-06-12,1.7255
aud,2009-06-15,1.7285
aud,2009-06-16,1.7324
aud,2009-06-17,1.7528
aud,2009-06-18,1.7528
aud,2009-06-19,1.7283
aud,2009-06-22,1.742
aud,2009-06-23,1.7744
aud,2009-06-24,1.7566
aud,2009-06-25,1.7488
aud,2009-06-26,1.7457
aud,2009-06-29,1.7451
aud,2009-06-30,1.7359
aud,2009-07-01,1.7485
aud,2009-07-02,1.7525
aud,2009-07-03,1.7552
aud,2009-07-06,1.7605
aud,2009-07-07,1.7484
aud,2009-07-08,1.7728
aud,2009-07-09,1.7831
aud,2009-07-10,1.794
aud,2009-07-13,1.801
aud,2009-07-14,1.7689
aud,2009-07-15,1.7551
aud,2009-07-16,1.7582
aud,2009-07-17,1.7621
aud,2009-07-20,1.751
aud,2009-07-21,1.7438
aud,2009-07-22,1.7455
aud,2009-07-23,1.7376
aud,2009-07-24,1.7413
aud,2009-07-27,1.7331
aud,2009-07-28,1.7138
aud,2009-07-29,1.722
aud,2009-07-30,1.7042
aud,2009-07-31,1.706
aud,2009-08-03,1.702
aud,2009-08-04,1.7116
aud,2009-08-05,1.708
aud,2009-08-06,1.7067
aud,2009-08-07,1.7161
